dataset,split,class,image_path,width,height,label_path,label_count
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2586)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2586)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2586)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2587)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2587)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2587)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (259)_aug_1.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (259)_aug_2.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (259)_aug_3.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (26)_aug_1.jpg,2049,3188,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (26)_aug_2.jpg,2049,3188,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (26)_aug_3.jpg,2049,3188,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (262)_aug_1.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (262)_aug_2.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (262)_aug_3.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2630)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2630)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2630)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2631)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2631)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2631)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2632)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2632)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2632)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2633)_aug_1.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2633)_aug_2.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2633)_aug_3.jpg,3072,4080,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2634)_aug_1.jpg,3072,3227,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2634)_aug_2.jpg,3072,3227,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (2634)_aug_3.jpg,3072,3227,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (265)_aug_1.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (265)_aug_2.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (265)_aug_3.jpg,3024,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (27)_aug_1.jpg,1918,3168,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (27)_aug_2.jpg,1918,3168,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (27)_aug_3.jpg,1918,3168,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (276)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (276)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (276)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (3)_aug_1.jpg,2316,3257,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (3)_aug_2.jpg,2316,3257,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (3)_aug_3.jpg,2316,3257,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (30)_aug_1.jpg,1757,2625,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (30)_aug_2.jpg,1757,2625,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (30)_aug_3.jpg,1757,2625,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (308)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (308)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (308)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (324)_aug_1.jpg,3024,3526,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (324)_aug_2.jpg,3024,3526,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (324)_aug_3.jpg,3024,3526,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (326)_aug_1.jpg,2201,3742,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (326)_aug_2.jpg,2201,3742,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (326)_aug_3.jpg,2201,3742,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (332)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (332)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (332)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (335)_aug_1.jpg,2552,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (335)_aug_2.jpg,2552,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (335)_aug_3.jpg,2552,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (354)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (354)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (354)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (375)_aug_1.jpg,2702,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (375)_aug_2.jpg,2702,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (375)_aug_3.jpg,2702,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (376)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (376)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (376)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (380)_aug_1.jpg,1965,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (380)_aug_2.jpg,1965,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (380)_aug_3.jpg,1965,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (381)_aug_1.jpg,1399,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (381)_aug_2.jpg,1399,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (381)_aug_3.jpg,1399,4032,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (382)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (382)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (382)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (384)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (384)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (384)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (397)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (397)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (397)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (40)_aug_1.jpg,2117,2924,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (40)_aug_2.jpg,2117,2924,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (40)_aug_3.jpg,2117,2924,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (400)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (400)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (400)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (401)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (401)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (401)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (41)_aug_1.jpg,2216,3243,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (41)_aug_2.jpg,2216,3243,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (41)_aug_3.jpg,2216,3243,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (42)_aug_1.jpg,2028,3124,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (42)_aug_2.jpg,2028,3124,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (42)_aug_3.jpg,2028,3124,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (422)_aug_1.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (422)_aug_2.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (422)_aug_3.jpg,4032,3024,,
other,,,dataset/Dragon fruit & leaf Dataset from Bangladesh for Classification and Ecological Research/Dragon leaf and fruit/Augmented/Bad leaf/Raw- (423)(1)_aug_1.jpg,2094,3951,,
